Order_Item_ID,Order_ID,Product_ID,Quantity,Unit_Price,Discount,Item_Total
OI00068313,ORD0026112,PROD0159,1,280.0,1.2,276.64
OI00068314,ORD0026113,PROD0102,2,4250.0,12.9,7403.5
OI00068315,ORD0026114,PROD0079,1,7860.0,18.0,6445.2
OI00068316,ORD0026114,PROD0064,4,3370.0,20.3,10743.56
OI00068317,ORD0026114,PROD0063,1,490.0,0.0,490.0
OI00068318,ORD0026114,PROD0041,4,2050.0,5.6,7740.8
OI00068319,ORD0026114,PROD0070,1,1330.0,9.3,1206.31
OI00068320,ORD0026115,PROD0187,1,2450.0,29.6,1724.8
OI00068321,ORD0026115,PROD0182,2,2770.0,13.7,4781.02
OI00068322,ORD0026115,PROD0184,2,2770.0,7.7,5113.42
OI00068323,ORD0026115,PROD0185,3,2020.0,25.8,4496.52
OI00068324,ORD0026116,PROD0208,2,1170.0,16.4,1956.24
OI00068325,ORD0026117,PROD0105,4,500.0,11.5,1770.0
OI00068326,ORD0026117,PROD0112,2,77.0,5.8,145.07
OI00068327,ORD0026118,PROD0042,1,1700.0,1.6,1672.8
OI00068328,ORD0026118,PROD0034,1,2530.0,6.3,2370.61
OI00068329,ORD0026118,PROD0153,1,280.0,13.2,243.04
OI00068330,ORD0026118,PROD0036,2,4230.0,11.2,7512.48
OI00068331,ORD0026118,PROD0053,2,3220.0,13.9,5544.84
OI00068332,ORD0026119,PROD0162,1,390.0,7.6,360.36
OI00068333,ORD0026119,PROD0165,1,610.0,24.8,458.72
OI00068334,ORD0026120,PROD0172,2,700.0,6.9,1303.4
OI00068335,ORD0026121,PROD0092,1,2170.0,2.6,2113.58
OI00068336,ORD0026121,PROD0185,1,2020.0,26.0,1494.8
OI00068337,ORD0026121,PROD0001,2,24590.0,14.4,42098.08
OI00068338,ORD0026121,PROD0055,1,2310.0,0.0,2310.0
OI00068339,ORD0026122,PROD0171,2,330.0,38.0,409.2
OI00068340,ORD0026122,PROD0180,1,1030.0,10.2,924.94
OI00068341,ORD0026122,PROD0117,1,230.0,29.9,161.23
OI00068342,ORD0026122,PROD0185,3,2020.0,19.4,4884.36
OI00068343,ORD0026122,PROD0128,4,450.0,36.1,1150.2
OI00068344,ORD0026123,PROD0141,2,2430.0,22.6,3761.64
OI00068345,ORD0026124,PROD0140,1,6330.0,10.5,5665.35
OI00068346,ORD0026124,PROD0133,4,3400.0,2.0,13328.0
OI00068347,ORD0026124,PROD0144,2,3080.0,16.0,5174.4
OI00068348,ORD0026124,PROD0132,1,3150.0,7.2,2923.2
OI00068349,ORD0026124,PROD0051,1,1350.0,15.1,1146.15
OI00068350,ORD0026125,PROD0040,1,2000.0,0.0,2000.0
OI00068351,ORD0026125,PROD0204,1,1980.0,35.3,1281.06
OI00068352,ORD0026125,PROD0205,3,3230.0,0.0,9690.0
OI00068353,ORD0026126,PROD0115,2,560.0,23.8,853.44
OI00068354,ORD0026126,PROD0111,2,210.0,26.1,310.38
OI00068355,ORD0026127,PROD0189,2,1460.0,19.7,2344.76
OI00068356,ORD0026128,PROD0178,1,880.0,10.5,787.6
OI00068357,ORD0026128,PROD0173,1,1550.0,13.3,1343.85
OI00068358,ORD0026128,PROD0175,1,5460.0,27.9,3936.66
OI00068359,ORD0026129,PROD0002,2,12360.0,6.4,23137.92
OI00068360,ORD0026129,PROD0005,1,12290.0,3.2,11896.72
OI00068361,ORD0026130,PROD0183,1,5660.0,0.0,5660.0
OI00068362,ORD0026131,PROD0048,2,1620.0,7.3,3003.48
OI00068363,ORD0026131,PROD0047,1,980.0,0.0,980.0
OI00068364,ORD0026131,PROD0150,1,5720.0,27.9,4124.12
OI00068365,ORD0026131,PROD0039,2,310.0,11.0,551.8
OI00068366,ORD0026132,PROD0188,2,400.0,14.0,688.0
OI00068367,ORD0026132,PROD0046,3,1420.0,0.0,4260.0
OI00068368,ORD0026133,PROD0120,3,390.0,40.0,702.0
OI00068369,ORD0026133,PROD0117,4,230.0,23.1,707.48
OI00068370,ORD0026133,PROD0116,2,280.0,0.0,560.0
OI00068371,ORD0026134,PROD0178,1,880.0,0.0,880.0
OI00068372,ORD0026134,PROD0173,2,1550.0,23.6,2368.4
OI00068373,ORD0026134,PROD0112,2,77.0,2.6,150.0
OI00068374,ORD0026134,PROD0133,1,3400.0,6.1,3192.6
OI00068375,ORD0026135,PROD0040,2,2000.0,1.9,3924.0
OI00068376,ORD0026135,PROD0033,1,1340.0,25.3,1000.98
OI00068377,ORD0026136,PROD0137,3,3640.0,18.7,8877.96
OI00068378,ORD0026136,PROD0180,3,1030.0,12.3,2709.93
OI00068379,ORD0026136,PROD0142,1,6940.0,30.3,4837.18
OI00068380,ORD0026136,PROD0143,2,3570.0,11.8,6297.48
OI00068381,ORD0026137,PROD0141,3,2430.0,23.2,5598.72
OI00068382,ORD0026137,PROD0132,2,3150.0,13.9,5424.3
OI00068383,ORD0026137,PROD0148,1,4640.0,15.5,3920.8
OI00068384,ORD0026138,PROD0187,2,2450.0,27.0,3577.0
OI00068385,ORD0026138,PROD0118,1,160.0,27.1,116.64
OI00068386,ORD0026138,PROD0181,1,4510.0,25.4,3364.46
OI00068387,ORD0026139,PROD0151,1,6530.0,1.2,6451.64
OI00068388,ORD0026140,PROD0189,5,1460.0,23.2,5606.4
OI00068389,ORD0026141,PROD0183,1,5660.0,5.6,5343.04
OI00068390,ORD0026141,PROD0156,5,470.0,20.0,1880.0
OI00068391,ORD0026141,PROD0174,2,3230.0,21.8,5051.72
OI00068392,ORD0026141,PROD0117,1,230.0,33.7,152.49
OI00068393,ORD0026141,PROD0175,1,5460.0,27.5,3958.5
OI00068394,ORD0026141,PROD0044,3,3150.0,13.5,8174.25
OI00068395,ORD0026142,PROD0074,1,1620.0,28.8,1153.44
OI00068396,ORD0026142,PROD0078,1,2760.0,8.4,2528.16
OI00068397,ORD0026143,PROD0141,1,2430.0,11.9,2140.83
OI00068398,ORD0026143,PROD0139,5,5950.0,6.5,27816.25
OI00068399,ORD0026143,PROD0135,1,1030.0,2.4,1005.28
OI00068400,ORD0026144,PROD0099,4,1300.0,9.5,4706.0
OI00068401,ORD0026145,PROD0157,5,560.0,10.9,2494.8
OI00068402,ORD0026146,PROD0088,1,4340.0,22.5,3363.5
OI00068403,ORD0026147,PROD0205,1,3230.0,0.8,3204.16
OI00068404,ORD0026147,PROD0074,2,1620.0,34.8,2112.48
OI00068405,ORD0026148,PROD0043,1,2900.0,7.4,2685.4
OI00068406,ORD0026148,PROD0179,1,2060.0,14.0,1771.6
OI00068407,ORD0026148,PROD0064,1,3370.0,29.5,2375.85
OI00068408,ORD0026149,PROD0066,2,2910.0,7.0,5412.6
OI00068409,ORD0026149,PROD0010,1,82510.0,4.9,78467.01
OI00068410,ORD0026149,PROD0021,1,21690.0,9.3,19672.83
OI00068411,ORD0026149,PROD0142,3,6940.0,17.6,17155.68
OI00068412,ORD0026149,PROD0040,1,2000.0,19.8,1604.0
OI00068413,ORD0026150,PROD0187,1,2450.0,23.3,1879.15
OI00068414,ORD0026151,PROD0161,2,590.0,39.5,713.9
OI00068415,ORD0026152,PROD0088,1,4340.0,7.1,4031.86
OI00068416,ORD0026152,PROD0087,3,2630.0,7.8,7274.58
OI00068417,ORD0026153,PROD0150,2,5720.0,22.4,8877.44
OI00068418,ORD0026154,PROD0006,3,47380.0,0.0,142140.0
OI00068419,ORD0026154,PROD0062,2,3060.0,5.4,5789.52
OI00068420,ORD0026154,PROD0065,1,5430.0,6.7,5066.19
OI00068421,ORD0026155,PROD0102,1,4250.0,16.2,3561.5
OI00068422,ORD0026155,PROD0095,1,1420.0,13.5,1228.3
OI00068423,ORD0026155,PROD0083,2,4320.0,0.9,8562.24
OI00068424,ORD0026156,PROD0169,3,1280.0,16.0,3225.6
OI00068425,ORD0026156,PROD0143,3,3570.0,11.7,9456.93
OI00068426,ORD0026157,PROD0159,3,280.0,16.2,703.92
OI00068427,ORD0026157,PROD0167,1,470.0,23.4,360.02
OI00068428,ORD0026157,PROD0031,2,3170.0,14.5,5420.7
OI00068429,ORD0026157,PROD0168,2,980.0,12.7,1711.08
OI00068430,ORD0026157,PROD0165,1,610.0,30.7,422.73
OI00068431,ORD0026158,PROD0141,2,2430.0,29.6,3421.44
OI00068432,ORD0026158,PROD0137,1,3640.0,31.9,2478.84
OI00068433,ORD0026159,PROD0021,4,21690.0,7.3,80426.52
OI00068434,ORD0026160,PROD0204,1,1980.0,40.0,1188.0
OI00068435,ORD0026160,PROD0193,1,1370.0,24.3,1037.09
OI00068436,ORD0026161,PROD0064,1,3370.0,11.4,2985.82
OI00068437,ORD0026161,PROD0185,1,2020.0,14.0,1737.2
OI00068438,ORD0026161,PROD0186,1,1000.0,18.2,818.0
OI00068439,ORD0026162,PROD0151,3,6530.0,9.8,17670.18
OI00068440,ORD0026162,PROD0051,2,1350.0,15.0,2295.0
OI00068441,ORD0026162,PROD0144,4,3080.0,10.9,10977.12
OI00068442,ORD0026163,PROD0105,3,500.0,12.1,1318.5
OI00068443,ORD0026163,PROD0127,2,170.0,18.4,277.44
OI00068444,ORD0026164,PROD0038,1,2550.0,13.1,2215.95
OI00068445,ORD0026164,PROD0173,1,1550.0,7.5,1433.75
OI00068446,ORD0026165,PROD0196,4,2120.0,0.0,8480.0
OI00068447,ORD0026165,PROD0192,2,11160.0,26.0,16516.8
OI00068448,ORD0026165,PROD0195,3,6730.0,20.4,16071.24
OI00068449,ORD0026165,PROD0191,2,4890.0,17.0,8117.4
OI00068450,ORD0026165,PROD0159,3,280.0,24.0,638.4
OI00068451,ORD0026165,PROD0022,2,18610.0,13.0,32381.4
OI00068452,ORD0026166,PROD0174,2,3230.0,36.0,4134.4
OI00068453,ORD0026167,PROD0164,1,520.0,40.0,312.0
OI00068454,ORD0026167,PROD0145,1,6500.0,0.0,6500.0
OI00068455,ORD0026167,PROD0054,3,2830.0,5.4,8031.54
OI00068456,ORD0026168,PROD0067,3,3200.0,5.9,9033.6
OI00068457,ORD0026169,PROD0146,1,4830.0,6.7,4506.39
OI00068458,ORD0026169,PROD0135,2,1030.0,15.9,1732.46
OI00068459,ORD0026169,PROD0167,4,470.0,23.1,1445.72
OI00068460,ORD0026169,PROD0169,1,1280.0,14.7,1091.84
OI00068461,ORD0026169,PROD0137,4,3640.0,21.7,11400.48
OI00068462,ORD0026170,PROD0080,1,4250.0,3.0,4122.5
OI00068463,ORD0026170,PROD0155,3,290.0,11.3,771.69
OI00068464,ORD0026170,PROD0082,2,2130.0,22.5,3301.5
OI00068465,ORD0026170,PROD0063,3,490.0,2.5,1433.25
OI00068466,ORD0026171,PROD0056,2,2070.0,1.2,4090.32
OI00068467,ORD0026172,PROD0119,2,380.0,10.5,680.2
OI00068468,ORD0026172,PROD0107,2,150.0,18.3,245.1
OI00068469,ORD0026173,PROD0118,4,160.0,27.6,463.36
OI00068470,ORD0026173,PROD0114,3,150.0,5.3,426.15
OI00068471,ORD0026173,PROD0126,3,19.0,40.0,34.2
OI00068472,ORD0026174,PROD0044,2,3150.0,0.0,6300.0
OI00068473,ORD0026174,PROD0165,2,610.0,22.7,943.06
OI00068474,ORD0026174,PROD0051,2,1350.0,4.6,2575.8
OI00068475,ORD0026175,PROD0125,1,390.0,4.3,373.23
OI00068476,ORD0026176,PROD0053,1,3220.0,8.6,2943.08
OI00068477,ORD0026176,PROD0043,2,2900.0,0.0,5800.0
OI00068478,ORD0026176,PROD0038,1,2550.0,0.0,2550.0
OI00068479,ORD0026177,PROD0205,2,3230.0,3.9,6208.06
OI00068480,ORD0026178,PROD0136,1,1760.0,10.9,1568.16
OI00068481,ORD0026178,PROD0135,1,1030.0,8.1,946.57
OI00068482,ORD0026178,PROD0126,1,19.0,31.6,13.0
OI00068483,ORD0026179,PROD0198,2,5580.0,3.8,10735.92
OI00068484,ORD0026180,PROD0051,1,1350.0,16.9,1121.85
OI00068485,ORD0026180,PROD0055,4,2310.0,16.4,7724.64
OI00068486,ORD0026181,PROD0186,3,1000.0,10.3,2691.0
OI00068487,ORD0026181,PROD0039,1,310.0,3.6,298.84
OI00068488,ORD0026182,PROD0062,1,3060.0,1.6,3011.04
OI00068489,ORD0026183,PROD0200,3,3590.0,0.0,10770.0
OI00068490,ORD0026183,PROD0191,1,4890.0,12.4,4283.64
OI00068491,ORD0026183,PROD0197,2,6770.0,3.7,13039.02
OI00068492,ORD0026183,PROD0192,2,11160.0,23.7,17030.16
OI00068493,ORD0026183,PROD0195,1,6730.0,15.2,5707.04
OI00068494,ORD0026184,PROD0098,1,1230.0,3.3,1189.41
OI00068495,ORD0026185,PROD0206,1,5200.0,8.1,4778.8
OI00068496,ORD0026185,PROD0189,2,1460.0,19.3,2356.44
OI00068497,ORD0026186,PROD0107,2,150.0,27.2,218.4
OI00068498,ORD0026187,PROD0022,1,18610.0,0.0,18610.0
OI00068499,ORD0026187,PROD0015,1,84070.0,12.9,73224.97
OI00068500,ORD0026188,PROD0043,5,2900.0,14.7,12368.5
OI00068501,ORD0026188,PROD0185,1,2020.0,18.9,1638.22
OI00068502,ORD0026188,PROD0049,1,1660.0,2.9,1611.86
OI00068503,ORD0026188,PROD0034,5,2530.0,20.0,10120.0
OI00068504,ORD0026188,PROD0009,2,2890.0,11.0,5144.2
OI00068505,ORD0026189,PROD0191,3,4890.0,17.7,12073.41
OI00068506,ORD0026190,PROD0042,3,1700.0,1.8,5008.2
OI00068507,ORD0026191,PROD0168,1,980.0,27.4,711.48
OI00068508,ORD0026191,PROD0155,1,290.0,14.1,249.11
OI00068509,ORD0026192,PROD0059,2,2590.0,0.0,5180.0
OI00068510,ORD0026192,PROD0081,3,2430.0,6.1,6845.31
OI00068511,ORD0026193,PROD0093,2,4680.0,8.3,8583.12
OI00068512,ORD0026193,PROD0087,1,2630.0,12.7,2295.99
OI00068513,ORD0026193,PROD0091,3,1900.0,15.4,4822.2
OI00068514,ORD0026194,PROD0161,3,590.0,40.0,1062.0
OI00068515,ORD0026194,PROD0012,1,14410.0,9.8,12997.82
OI00068516,ORD0026194,PROD0168,3,980.0,31.6,2010.96
OI00068517,ORD0026194,PROD0085,2,1430.0,10.3,2565.42
OI00068518,ORD0026194,PROD0155,2,290.0,25.3,433.26
OI00068519,ORD0026194,PROD0185,2,2020.0,15.6,3409.76
OI00068520,ORD0026195,PROD0055,5,2310.0,8.5,10568.25
OI00068521,ORD0026195,PROD0038,1,2550.0,0.0,2550.0
OI00068522,ORD0026196,PROD0103,3,2400.0,13.5,6228.0
OI00068523,ORD0026196,PROD0018,1,110010.0,3.9,105719.61
OI00068524,ORD0026196,PROD0083,3,4320.0,0.0,12960.0
OI00068525,ORD0026196,PROD0063,1,490.0,0.6,487.06
OI00068526,ORD0026196,PROD0088,2,4340.0,10.5,7768.6
OI00068527,ORD0026197,PROD0006,3,47380.0,0.6,141287.16
OI00068528,ORD0026197,PROD0090,4,1070.0,13.6,3697.92
OI00068529,ORD0026197,PROD0066,2,2910.0,0.0,5820.0
OI00068530,ORD0026197,PROD0077,1,2180.0,19.4,1757.08
OI00068531,ORD0026198,PROD0029,2,46410.0,7.4,85951.32
OI00068532,ORD0026198,PROD0164,2,520.0,36.5,660.4
OI00068533,ORD0026199,PROD0090,1,1070.0,1.5,1053.95
OI00068534,ORD0026200,PROD0188,1,400.0,26.9,292.4
OI00068535,ORD0026200,PROD0174,4,3230.0,21.4,10155.12
OI00068536,ORD0026200,PROD0156,2,470.0,20.1,751.06
OI00068537,ORD0026201,PROD0087,3,2630.0,5.6,7448.16
OI00068538,ORD0026201,PROD0153,2,280.0,9.9,504.56
OI00068539,ORD0026201,PROD0089,1,860.0,40.0,516.0
OI00068540,ORD0026202,PROD0177,1,4120.0,9.3,3736.84
OI00068541,ORD0026202,PROD0173,1,1550.0,1.0,1534.5
OI00068542,ORD0026202,PROD0166,3,400.0,34.9,781.2
OI00068543,ORD0026203,PROD0141,2,2430.0,18.0,3985.2
OI00068544,ORD0026203,PROD0132,1,3150.0,10.1,2831.85
OI00068545,ORD0026204,PROD0208,3,1170.0,17.6,2892.24
OI00068546,ORD0026204,PROD0140,1,6330.0,12.7,5526.09
OI00068547,ORD0026204,PROD0192,2,11160.0,12.2,19596.96
OI00068548,ORD0026204,PROD0195,1,6730.0,1.9,6602.13
OI00068549,ORD0026205,PROD0082,2,2130.0,23.3,3267.42
OI00068550,ORD0026205,PROD0065,1,5430.0,8.9,4946.73
OI00068551,ORD0026206,PROD0169,3,1280.0,4.8,3655.68
OI00068552,ORD0026206,PROD0168,3,980.0,30.3,2049.18
OI00068553,ORD0026207,PROD0124,3,250.0,31.0,517.5
OI00068554,ORD0026207,PROD0109,1,290.0,4.6,276.66
OI00068555,ORD0026207,PROD0117,1,230.0,21.5,180.55
OI00068556,ORD0026207,PROD0126,1,19.0,24.3,14.38
OI00068557,ORD0026208,PROD0194,2,5240.0,18.1,8583.12
OI00068558,ORD0026208,PROD0198,1,5580.0,13.7,4815.54
OI00068559,ORD0026209,PROD0090,4,1070.0,17.6,3526.72
OI00068560,ORD0026210,PROD0185,2,2020.0,29.9,2832.04
OI00068561,ORD0026210,PROD0184,3,2770.0,16.5,6938.85
OI00068562,ORD0026211,PROD0188,1,400.0,10.7,357.2
OI00068563,ORD0026211,PROD0178,1,880.0,13.5,761.2
OI00068564,ORD0026211,PROD0174,2,3230.0,36.0,4134.4
OI00068565,ORD0026212,PROD0144,1,3080.0,27.4,2236.08
OI00068566,ORD0026213,PROD0191,1,4890.0,16.2,4097.82
OI00068567,ORD0026213,PROD0206,2,5200.0,14.4,8902.4
OI00068568,ORD0026214,PROD0186,2,1000.0,25.7,1486.0
OI00068569,ORD0026215,PROD0148,1,4640.0,16.0,3897.6
OI00068570,ORD0026215,PROD0152,1,3700.0,33.4,2464.2
OI00068571,ORD0026215,PROD0137,2,3640.0,23.8,5547.36
OI00068572,ORD0026215,PROD0133,3,3400.0,13.3,8843.4
OI00068573,ORD0026215,PROD0144,1,3080.0,14.8,2624.16
OI00068574,ORD0026216,PROD0068,1,330.0,0.0,330.0
OI00068575,ORD0026217,PROD0158,2,1190.0,34.4,1561.28
OI00068576,ORD0026217,PROD0170,2,440.0,4.8,837.76
OI00068577,ORD0026218,PROD0097,2,1600.0,13.8,2758.4
OI00068578,ORD0026218,PROD0095,1,1420.0,13.2,1232.56
OI00068579,ORD0026218,PROD0092,4,2170.0,1.9,8515.08
OI00068580,ORD0026219,PROD0125,1,390.0,10.1,350.61
OI00068581,ORD0026219,PROD0121,1,56.0,22.8,43.23
OI00068582,ORD0026219,PROD0129,2,200.0,11.7,353.2
OI00068583,ORD0026219,PROD0130,1,280.0,7.9,257.88
OI00068584,ORD0026220,PROD0206,1,5200.0,11.0,4628.0
OI00068585,ORD0026220,PROD0205,1,3230.0,0.0,3230.0
OI00068586,ORD0026220,PROD0204,1,1980.0,27.0,1445.4
OI00068587,ORD0026220,PROD0193,1,1370.0,17.2,1134.36
OI00068588,ORD0026220,PROD0004,2,54470.0,14.6,93034.76
OI00068589,ORD0026221,PROD0162,1,390.0,7.8,359.58
OI00068590,ORD0026221,PROD0165,1,610.0,30.6,423.34
OI00068591,ORD0026221,PROD0168,2,980.0,30.4,1364.16
OI00068592,ORD0026221,PROD0053,1,3220.0,5.8,3033.24
OI00068593,ORD0026221,PROD0164,3,520.0,40.0,936.0
OI00068594,ORD0026221,PROD0170,2,440.0,2.7,856.24
OI00068595,ORD0026222,PROD0005,1,12290.0,18.2,10053.22
OI00068596,ORD0026222,PROD0109,3,290.0,0.0,870.0
OI00068597,ORD0026223,PROD0116,2,280.0,0.0,560.0
OI00068598,ORD0026223,PROD0121,3,56.0,27.2,122.3
OI00068599,ORD0026224,PROD0195,2,6730.0,10.0,12114.0
OI00068600,ORD0026225,PROD0080,1,4250.0,0.0,4250.0
OI00068601,ORD0026225,PROD0075,1,1010.0,6.8,941.32
OI00068602,ORD0026226,PROD0002,2,12360.0,11.9,21778.32
OI00068603,ORD0026226,PROD0004,1,54470.0,4.3,52127.79
OI00068604,ORD0026226,PROD0149,3,3680.0,9.2,10024.32
OI00068605,ORD0026226,PROD0135,4,1030.0,10.4,3691.52
OI00068606,ORD0026226,PROD0113,1,350.0,21.8,273.7
OI00068607,ORD0026227,PROD0092,1,2170.0,9.0,1974.7
OI00068608,ORD0026227,PROD0088,1,4340.0,25.7,3224.62
OI00068609,ORD0026228,PROD0037,3,2580.0,7.4,7167.24
OI00068610,ORD0026229,PROD0057,1,870.0,22.8,671.64
OI00068611,ORD0026229,PROD0047,2,980.0,9.2,1779.68
OI00068612,ORD0026229,PROD0055,2,2310.0,22.9,3562.02
OI00068613,ORD0026229,PROD0182,1,2770.0,13.0,2409.9
OI00068614,ORD0026229,PROD0054,2,2830.0,0.2,5648.68
OI00068615,ORD0026230,PROD0151,1,6530.0,5.4,6177.38
OI00068616,ORD0026230,PROD0014,3,292677.21,23.7,669938.13
OI00068617,ORD0026231,PROD0016,1,8580.65,18.9,6958.91
OI00068618,ORD0026231,PROD0004,2,54470.0,0.0,108940.0
OI00068619,ORD0026231,PROD0024,2,10580.0,14.8,18028.32
OI00068620,ORD0026231,PROD0030,1,11130.0,18.8,9037.56
OI00068621,ORD0026232,PROD0172,2,700.0,4.5,1337.0
OI00068622,ORD0026232,PROD0161,1,590.0,30.5,410.05
OI00068623,ORD0026232,PROD0014,3,292677.21,18.2,718229.87
OI00068624,ORD0026233,PROD0170,1,440.0,4.0,422.4
OI00068625,ORD0026233,PROD0016,4,8580.65,6.0,32263.24
OI00068626,ORD0026233,PROD0165,1,610.0,27.3,443.47
OI00068627,ORD0026233,PROD0143,1,3570.0,7.0,3320.1
OI00068628,ORD0026233,PROD0164,2,520.0,39.1,633.36
OI00068629,ORD0026234,PROD0023,3,30193.87,0.9,89766.38
OI00068630,ORD0026234,PROD0135,1,1030.0,10.4,922.88
OI00068631,ORD0026234,PROD0003,1,63870.0,0.0,63870.0
OI00068632,ORD0026235,PROD0126,1,19.0,31.2,13.07
OI00068633,ORD0026235,PROD0120,2,390.0,37.6,486.72
OI00068634,ORD0026235,PROD0172,2,700.0,13.0,1218.0
OI00068635,ORD0026235,PROD0123,2,340.0,22.5,527.0
OI00068636,ORD0026236,PROD0055,2,2310.0,20.2,3686.76
OI00068637,ORD0026237,PROD0172,1,700.0,4.2,670.6
OI00068638,ORD0026238,PROD0108,2,87.0,11.1,154.69
OI00068639,ORD0026238,PROD0128,2,450.0,22.7,695.7
OI00068640,ORD0026239,PROD0204,1,1980.0,29.6,1393.92
OI00068641,ORD0026240,PROD0159,4,280.0,7.6,1034.88
OI00068642,ORD0026241,PROD0085,2,1430.0,13.7,2468.18
OI00068643,ORD0026242,PROD0090,1,1070.0,27.6,774.68
OI00068644,ORD0026242,PROD0091,3,1900.0,22.9,4394.7
OI00068645,ORD0026243,PROD0202,2,4940.0,20.0,7904.0
OI00068646,ORD0026243,PROD0093,1,4680.0,0.0,4680.0
OI00068647,ORD0026243,PROD0199,3,3100.0,7.2,8630.4
OI00068648,ORD0026244,PROD0182,2,2770.0,12.3,4858.58
OI00068649,ORD0026245,PROD0021,2,21690.0,0.0,43380.0
OI00068650,ORD0026245,PROD0137,2,3640.0,17.6,5998.72
OI00068651,ORD0026246,PROD0042,1,1700.0,8.8,1550.4
OI00068652,ORD0026247,PROD0020,2,58070.0,14.0,99880.4
OI00068653,ORD0026247,PROD0073,3,6500.0,0.0,19500.0
OI00068654,ORD0026247,PROD0067,1,3200.0,0.5,3184.0
OI00068655,ORD0026248,PROD0195,1,6730.0,10.6,6016.62
OI00068656,ORD0026248,PROD0205,2,3230.0,11.4,5723.56
OI00068657,ORD0026248,PROD0017,1,11120.0,0.7,11042.16
OI00068658,ORD0026249,PROD0075,2,1010.0,7.3,1872.54
OI00068659,ORD0026249,PROD0064,2,3370.0,0.9,6679.34
OI00068660,ORD0026250,PROD0078,2,2760.0,0.0,5520.0
OI00068661,ORD0026251,PROD0137,2,3640.0,25.3,5438.16
OI00068662,ORD0026251,PROD0148,5,4640.0,23.0,17864.0
OI00068663,ORD0026251,PROD0079,2,7860.0,14.8,13393.44
OI00068664,ORD0026251,PROD0141,1,2430.0,15.0,2065.5
OI00068665,ORD0026252,PROD0082,4,2130.0,26.7,6245.16
OI00068666,ORD0026253,PROD0135,2,1030.0,14.2,1767.48
OI00068667,ORD0026253,PROD0165,1,610.0,11.8,538.02
OI00068668,ORD0026254,PROD0208,1,1170.0,3.9,1124.37
OI00068669,ORD0026254,PROD0191,1,4890.0,11.4,4332.54
OI00068670,ORD0026255,PROD0114,2,150.0,16.9,249.3
OI00068671,ORD0026255,PROD0058,2,2870.0,5.1,5447.26
OI00068672,ORD0026256,PROD0137,1,3640.0,25.0,2730.0
OI00068673,ORD0026257,PROD0169,4,1280.0,16.2,4290.56
OI00068674,ORD0026257,PROD0101,3,1510.0,0.0,4530.0
OI00068675,ORD0026257,PROD0183,1,5660.0,11.2,5026.08
OI00068676,ORD0026258,PROD0028,2,11120.0,3.0,21572.8
OI00068677,ORD0026258,PROD0004,2,54470.0,2.2,106543.32
OI00068678,ORD0026259,PROD0131,2,770.0,0.0,1540.0
OI00068679,ORD0026259,PROD0152,1,3700.0,31.5,2534.5
OI00068680,ORD0026259,PROD0061,1,5210.0,5.6,4918.24
OI00068681,ORD0026259,PROD0149,2,3680.0,14.2,6314.88
OI00068682,ORD0026260,PROD0136,2,1760.0,0.0,3520.0
OI00068683,ORD0026261,PROD0133,2,3400.0,2.2,6650.4
OI00068684,ORD0026261,PROD0149,1,3680.0,16.8,3061.76
OI00068685,ORD0026262,PROD0147,3,4700.0,4.9,13409.1
OI00068686,ORD0026262,PROD0136,3,1760.0,12.1,4641.12
OI00068687,ORD0026262,PROD0132,2,3150.0,20.6,5002.2
OI00068688,ORD0026263,PROD0164,2,520.0,36.2,663.52
OI00068689,ORD0026263,PROD0012,1,14410.0,16.6,12017.94
OI00068690,ORD0026264,PROD0111,1,210.0,29.1,148.89
OI00068691,ORD0026265,PROD0174,3,3230.0,21.9,7567.89
OI00068692,ORD0026266,PROD0132,1,3150.0,23.1,2422.35
OI00068693,ORD0026266,PROD0041,1,2050.0,9.5,1855.25
OI00068694,ORD0026267,PROD0146,4,4830.0,9.2,17542.56
OI00068695,ORD0026267,PROD0137,3,3640.0,9.4,9893.52
OI00068696,ORD0026267,PROD0047,3,980.0,10.5,2631.3
OI00068697,ORD0026267,PROD0149,2,3680.0,22.2,5726.08
OI00068698,ORD0026267,PROD0035,2,1400.0,3.1,2713.2
OI00068699,ORD0026268,PROD0124,1,250.0,22.4,194.0
OI00068700,ORD0026269,PROD0077,2,2180.0,21.4,3426.96
OI00068701,ORD0026269,PROD0180,2,1030.0,9.3,1868.42
OI00068702,ORD0026269,PROD0187,1,2450.0,21.5,1923.25
OI00068703,ORD0026269,PROD0183,1,5660.0,2.2,5535.48
OI00068704,ORD0026269,PROD0182,2,2770.0,8.2,5085.72
OI00068705,ORD0026269,PROD0173,3,1550.0,9.3,4217.55
OI00068706,ORD0026270,PROD0189,1,1460.0,12.5,1277.5
OI00068707,ORD0026270,PROD0199,1,3100.0,13.6,2678.4
OI00068708,ORD0026271,PROD0054,3,2830.0,3.7,8175.87
OI00068709,ORD0026272,PROD0182,2,2770.0,11.4,4908.44
OI00068710,ORD0026272,PROD0173,1,1550.0,13.9,1334.55
OI00068711,ORD0026273,PROD0074,1,1620.0,37.5,1012.5
OI00068712,ORD0026274,PROD0051,1,1350.0,13.5,1167.75
OI00068713,ORD0026274,PROD0160,1,400.0,26.0,296.0
OI00068714,ORD0026274,PROD0182,1,2770.0,24.2,2099.66
OI00068715,ORD0026274,PROD0146,4,4830.0,6.9,17986.92
OI00068716,ORD0026274,PROD0175,1,5460.0,17.5,4504.5
