Order_ID,Customer_ID,Order_Date,Shipping_City,Total_Order_Value,Order_day,Order_Month,Order_Year,Order_Status_Delivered,Order_Status_Pending,Order_Status_Returned,Sales_Channel_Online,Sales_Channel_Store,Payment_Method_Credit Card,Payment_Method_Debit Card,Payment_Method_Net Banking,Payment_Method_UPI,Shipping_State_Bihar,Shipping_State_Chandigarh,Shipping_State_Delhi,Shipping_State_Gujarat,Shipping_State_Karnataka,Shipping_State_Kerala,Shipping_State_Madhya Pradesh,Shipping_State_Maharashtra,Shipping_State_Odisha,Shipping_State_Punjab,Shipping_State_Rajasthan,Shipping_State_Tamil Nadu,Shipping_State_Telangana,Shipping_State_Uttar Pradesh,Shipping_State_West Bengal
ORD0025758,CUST000980,2026-05-09,Surat,342.64,9,5,2026,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ORD0025759,CUST000918,2026-05-09,Bengaluru,463.47,9,5,2026,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ORD0025760,CUST001023,2026-05-09,Lucknow,274.07,9,5,2026,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ORD0025761,CUST002707,2026-05-09,Delhi,270.73,9,5,2026,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ORD0025762,CUST000450,2026-05-09,Kolkata,321.65,9,5,2026,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ORD0025763,CUST003634,2026-05-09,Ahmedabad,344.08,9,5,2026,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ORD0025764,CUST001878,2026-05-09,Kolkata,811.08,9,5,2026,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ORD0025765,CUST000668,2026-05-09,Surat,710.82,9,5,2026,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ORD0025766,CUST004832,2026-05-09,Ludhiana,263.04,9,5,2026,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ORD0025767,CUST000042,2026-05-10,Chennai,1374.21,10,5,2026,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ORD0025768,CUST003679,2026-05-10,Mysuru,1418.32,10,5,2026,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ORD0025769,CUST001178,2026-05-10,Madurai,536.36,10,5,2026,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ORD0025770,CUST000394,2026-05-10,Coimbatore,1068.29,10,5,2026,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ORD0025771,CUST003192,2026-05-10,Bengaluru,3694.9,10,5,2026,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ORD0025772,CUST002269,2026-05-10,Bengaluru,592.84,10,5,2026,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ORD0025773,CUST002730,2026-05-10,Mysuru,359.97,10,5,2026,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ORD0025774,CUST000253,2026-05-10,Mumbai,995.59,10,5,2026,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ORD0025775,CUST004964,2026-05-10,New Delhi,1579.2,10,5,2026,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ORD0025776,CUST002599,2026-05-10,Delhi,1067.18,10,5,2026,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ORD0025777,CUST000083,2026-05-10,Surat,952.98,10,5,2026,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ORD0025778,CUST002983,2026-05-10,Amritsar,419.86,10,5,2026,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ORD0025779,CUST000027,2026-05-10,Chandigarh,1130.47,10,5,2026,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ORD0025780,CUST003771,2026-05-10,Indore,427.78,10,5,2026,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ORD0025781,CUST002133,2026-05-10,Hyderabad,568.43,10,5,2026,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ORD0025782,CUST000333,2026-05-10,Ahmedabad,968.74,10,5,2026,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ORD0025783,CUST003736,2026-05-10,Pune,341.46,10,5,2026,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ORD0025784,CUST000585,2026-05-10,Ahmedabad,1807.16,10,5,2026,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ORD0025785,CUST004663,2026-05-10,Chennai,1777.6,10,5,2026,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ORD0025786,CUST003840,2026-05-10,Patna,1773.58,10,5,2026,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ORD0025787,CUST004356,2026-05-10,Guwahati,876.33,10,5,2026,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ORD0025788,CUST004975,2026-05-10,Madurai,670.18,10,5,2026,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ORD0025789,CUST002780,2026-05-10,Chennai,468.92,10,5,2026,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ORD0025790,CUST004556,2026-05-10,Ahmedabad,978.23,10,5,2026,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ORD0025791,CUST003187,2026-05-10,Hyderabad,288.9,10,5,2026,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ORD0025792,CUST000974,2026-05-10,Bengaluru,1530.8,10,5,2026,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ORD0025793,CUST003331,2026-05-10,Chennai,320.82,10,5,2026,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ORD0025794,CUST000328,2026-05-10,Howrah,822.25,10,5,2026,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ORD0025795,CUST001153,2026-05-10,Chandigarh,1057.18,10,5,2026,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ORD0025796,CUST000142,2026-05-10,Bengaluru,1320.13,10,5,2026,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ORD0025797,CUST001423,2026-05-10,Pune,549.59,10,5,2026,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ORD0025798,CUST002079,2026-05-10,Bhopal,279.77,10,5,2026,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ORD0025799,CUST004895,2026-05-10,Warangal,478.62,10,5,2026,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ORD0025800,CUST004816,2026-05-10,Thiruvananthapuram,1740.43,10,5,2026,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ORD0025801,CUST001701,2026-05-10,Chennai,2847.71,10,5,2026,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ORD0025802,CUST001500,2026-05-10,Delhi,336.62,10,5,2026,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ORD0025803,CUST003365,2026-05-10,Ahmedabad,245.49,10,5,2026,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ORD0025804,CUST004217,2026-05-10,Mumbai,253.61,10,5,2026,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ORD0025805,CUST001449,2026-05-10,Delhi,1530.42,10,5,2026,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ORD0025806,CUST001005,2026-05-10,Surat,2588.86,10,5,2026,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ORD0025807,CUST001706,2026-05-10,Indore,459.13,10,5,2026,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ORD0025808,CUST001778,2026-05-10,Chennai,1725.22,10,5,2026,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ORD0025809,CUST004825,2026-05-10,Mumbai,635.09,10,5,2026,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ORD0025810,CUST002000,2026-05-11,Bhubaneswar,446.88,11,5,2026,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ORD0025811,CUST002805,2026-05-11,Amritsar,740.52,11,5,2026,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ORD0025812,CUST002260,2026-05-11,Thiruvananthapuram,586.91,11,5,2026,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ORD0025813,CUST003487,2026-05-11,Thiruvananthapuram,612.57,11,5,2026,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ORD0025814,CUST001365,2026-05-11,Jodhpur,1332.63,11,5,2026,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ORD0025815,CUST004599,2026-05-11,Mumbai,1448.5,11,5,2026,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ORD0025816,CUST002257,2026-05-11,Hyderabad,1009.63,11,5,2026,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ORD0025817,CUST004042,2026-05-11,Chandigarh,1533.92,11,5,2026,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ORD0025818,CUST001643,2026-05-11,Warangal,702.84,11,5,2026,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ORD0025819,CUST003709,2026-05-11,Mumbai,1420.48,11,5,2026,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ORD0025820,CUST004258,2026-05-11,Ahmedabad,1101.08,11,5,2026,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ORD0025821,CUST001623,2026-05-11,Mumbai,437.65,11,5,2026,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ORD0025822,CUST001586,2026-05-11,Guwahati,624.79,11,5,2026,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ORD0025823,CUST004569,2026-05-11,Chandigarh,2832.59,11,5,2026,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ORD0025824,CUST001128,2026-05-11,Mumbai,384.33,11,5,2026,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ORD0025825,CUST000059,2026-05-11,Hyderabad,459.43,11,5,2026,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ORD0025826,CUST000139,2026-05-11,Kanpur,2879.02,11,5,2026,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ORD0025827,CUST002291,2026-05-11,Pune,391.45,11,5,2026,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ORD0025828,CUST003181,2026-05-11,Varanasi,813.9,11,5,2026,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ORD0025829,CUST001834,2026-05-11,Bengaluru,1247.78,11,5,2026,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ORD0025830,CUST002682,2026-05-11,Delhi,150.0,11,5,2026,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ORD0025831,CUST002471,2026-05-11,Ludhiana,2322.97,11,5,2026,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ORD0025832,CUST003608,2026-05-11,Kanpur,1386.98,11,5,2026,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ORD0025833,CUST002166,2026-05-11,Hyderabad,4722.23,11,5,2026,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ORD0025834,CUST002800,2026-05-11,Kolkata,636.23,11,5,2026,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ORD0025835,CUST004125,2026-05-11,Coimbatore,162.75,11,5,2026,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ORD0025836,CUST001010,2026-05-11,Ahmedabad,709.03,11,5,2026,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ORD0025837,CUST000109,2026-05-11,Pune,1038.61,11,5,2026,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ORD0025838,CUST004935,2026-05-11,Chennai,459.28,11,5,2026,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ORD0025839,CUST003301,2026-05-11,Delhi,1770.37,11,5,2026,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ORD0025840,CUST003837,2026-05-11,Mumbai,3538.6,11,5,2026,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ORD0025841,CUST004082,2026-05-11,Guwahati,892.98,11,5,2026,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ORD0025842,CUST004071,2026-05-11,Kochi,639.79,11,5,2026,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ORD0025843,CUST004996,2026-05-11,Delhi,1115.45,11,5,2026,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ORD0025844,CUST004729,2026-05-11,,465.05,11,5,2026,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ORD0025845,CUST000801,2026-05-11,Madurai,1722.85,11,5,2026,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ORD0025846,CUST002959,2026-05-11,Guwahati,2058.03,11,5,2026,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ORD0025847,CUST003392,2026-05-11,Mumbai,410.71,11,5,2026,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ORD0025848,CUST002412,2026-05-12,Hyderabad,2550.08,12,5,2026,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ORD0025849,CUST003488,2026-05-12,Ahmedabad,1029.94,12,5,2026,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ORD0025850,CUST003936,2026-05-12,Kanpur,659.45,12,5,2026,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ORD0025851,CUST000067,2026-05-12,Hyderabad,1190.16,12,5,2026,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ORD0025852,CUST001750,2026-05-12,,374.39,12,5,2026,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ORD0025853,CUST002424,2026-05-12,Ahmedabad,771.41,12,5,2026,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ORD0025854,CUST004517,2026-05-12,Mumbai,450.67,12,5,2026,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ORD0025855,CUST002049,2026-05-12,Hyderabad,738.43,12,5,2026,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ORD0025856,CUST000855,2026-05-12,Delhi,766.61,12,5,2026,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ORD0025857,CUST002497,2026-05-12,Guwahati,894.92,12,5,2026,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ORD0025858,CUST000800,2026-05-12,Guwahati,869.01,12,5,2026,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ORD0025859,CUST004936,2026-05-12,Delhi,726.2,12,5,2026,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ORD0025860,CUST001165,2026-05-12,Delhi,1888.55,12,5,2026,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ORD0025861,CUST000784,2026-05-12,Bengaluru,1350.72,12,5,2026,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ORD0025862,CUST003383,2026-05-12,Kochi,358.88,12,5,2026,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ORD0025863,CUST002066,2026-05-12,Kolkata,543.89,12,5,2026,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ORD0025864,CUST003787,2026-05-12,Bhubaneswar,860.02,12,5,2026,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ORD0025865,CUST003223,2026-05-12,Vadodara,1082.78,12,5,2026,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ORD0025866,CUST001849,2026-05-12,Bengaluru,300.71,12,5,2026,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ORD0025867,CUST003452,2026-05-12,Mumbai,491.49,12,5,2026,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ORD0025868,CUST003781,2026-05-12,Bengaluru,857.19,12,5,2026,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ORD0025869,CUST001545,2026-05-12,Bengaluru,1050.48,12,5,2026,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ORD0025870,CUST003218,2026-05-12,Warangal,837.47,12,5,2026,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ORD0025871,CUST003072,2026-05-12,Bengaluru,1817.81,12,5,2026,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ORD0025872,CUST000398,2026-05-12,Howrah,1868.89,12,5,2026,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ORD0025873,CUST000518,2026-05-12,Bhubaneswar,679.45,12,5,2026,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ORD0025874,CUST003731,2026-05-12,Bengaluru,249.12,12,5,2026,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ORD0025875,CUST001342,2026-05-12,Pune,630.27,12,5,2026,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ORD0025876,CUST003034,2026-05-12,Bengaluru,1044.81,12,5,2026,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ORD0025877,CUST003394,2026-05-12,Ahmedabad,2185.37,12,5,2026,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ORD0025878,CUST003647,2026-05-12,Chandigarh,343.49,12,5,2026,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ORD0025879,CUST004008,2026-05-12,Mumbai,252.37,12,5,2026,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ORD0025880,CUST001388,2026-05-12,Varanasi,494.95,12,5,2026,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ORD0025881,CUST003016,2026-05-13,Pune,1941.79,13,5,2026,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ORD0025882,CUST004365,2026-05-13,Indore,379.9,13,5,2026,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ORD0025883,CUST003994,2026-05-13,Kolkata,500.78,13,5,2026,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ORD0025884,CUST004345,2026-05-13,Bengaluru,338.66,13,5,2026,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ORD0025885,CUST004857,2026-05-13,Chennai,1480.39,13,5,2026,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ORD0025886,CUST004166,2026-05-13,Chennai,1248.41,13,5,2026,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ORD0025887,CUST002732,2026-05-13,Delhi,1073.05,13,5,2026,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ORD0025888,CUST001345,2026-05-13,Chennai,1110.22,13,5,2026,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ORD0025889,CUST002821,2026-05-13,Bengaluru,245.93,13,5,2026,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ORD0025890,CUST002200,2026-05-13,Chennai,575.55,13,5,2026,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ORD0025891,CUST000638,2026-05-13,Thiruvananthapuram,2075.2,13,5,2026,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ORD0025892,CUST003983,2026-05-13,Pune,1203.98,13,5,2026,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ORD0025893,CUST004283,2026-05-13,Warangal,271.33,13,5,2026,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ORD0025894,CUST002589,2026-05-13,New Delhi,2346.05,13,5,2026,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ORD0025895,CUST000678,2026-05-13,Pune,1324.55,13,5,2026,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ORD0025896,CUST000697,2026-05-13,,863.9,13,5,2026,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ORD0025897,CUST001432,2026-05-13,Jaipur,802.26,13,5,2026,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ORD0025898,CUST004779,2026-05-13,Mumbai,1325.85,13,5,2026,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ORD0025899,CUST004305,2026-05-13,Bengaluru,180.31,13,5,2026,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ORD0025900,CUST001392,2026-05-13,Pune,1026.16,13,5,2026,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ORD0025901,CUST001759,2026-05-13,Madurai,372.21,13,5,2026,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ORD0025902,CUST001191,2026-05-13,Ahmedabad,597.84,13,5,2026,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ORD0025903,CUST002817,2026-05-13,Pune,1349.72,13,5,2026,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ORD0025904,CUST002304,2026-05-13,Varanasi,1787.35,13,5,2026,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ORD0025905,CUST003437,2026-05-13,Mumbai,668.68,13,5,2026,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ORD0025906,CUST004610,2026-05-13,Bengaluru,1386.8,13,5,2026,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ORD0025907,CUST004251,2026-05-13,Mysuru,1120.51,13,5,2026,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ORD0025908,CUST003702,2026-05-13,Delhi,1357.42,13,5,2026,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ORD0025909,CUST002262,2026-05-13,Chandigarh,2166.26,13,5,2026,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ORD0025910,CUST001608,2026-05-13,Kolkata,506.37,13,5,2026,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ORD0025911,CUST002645,2026-05-13,Bhopal,230.78,13,5,2026,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ORD0025912,CUST002821,2026-05-13,Bengaluru,742.78,13,5,2026,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ORD0025913,CUST003785,2026-05-13,Kochi,626.81,13,5,2026,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ORD0025914,CUST002050,2026-05-13,,1044.43,13,5,2026,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ORD0025915,CUST001261,2026-05-13,Delhi,537.41,13,5,2026,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ORD0025916,CUST002159,2026-05-13,Chennai,1649.78,13,5,2026,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
